State,County,Women,White,Citizen,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Production,Drive,Carpool,Transit,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,SelfEmployed,FamilyWork,Unemployment,Minority
Maine,Washington,50.68808052,90.50306607,79.37622317,21977.12997,19.0371812,24.00746482,28.01507564,21.43596657,18.71178901,13.69425305,74.16831413,12.06082135,0.255941102,0.987838216,7.247783542,20.28808052,40.24106117,63.91903016,15.8174583,0.180447951,9.949588394,7.276366065
Maine,York,51.38520247,94.9133322,78.76623832,30705.15647,9.811749682,10.8030203,34.09751705,19.11001643,24.27911129,12.64117597,79.54030158,9.819609179,0.700597951,1.381179576,6.110605863,27.84643083,51.83541832,78.00326619,7.76510702,0.162329103,5.923636582,3.651043159
Maryland,Allegany,47.92587255,87.63608343,81.05888591,21674.30077,18.28598893,24.29303186,28.94355872,23.96162694,25.5558444,13.33827244,82.12944296,10.30211968,0.533763885,0.913518879,1.873056058,20.53165509,40.53080259,73.02269915,4.557648642,0.201649241,10.11748902,10.52930155
Maryland,Anne Arundel,50.79245612,71.07348353,73.38972698,42084.57408,5.822560002,6.676473198,45.74044144,15.29169894,23.81916529,7.390275823,80.74010021,7.956267839,3.455924059,1.477777051,4.492426127,29.6438996,51.64654166,71.26793271,4.277649792,0.145827198,5.923275013,25.69907356
Maryland,Baltimore,52.68031733,60.26214119,73.14563972,35338.12703,9.400589693,11.66068831,42.93982061,16.3728913,24.80682959,8.614450919,79.35570771,9.038937914,4.847191777,1.29675767,3.600235804,29.14726494,50.38144701,77.03289847,4.552078472,0.144216797,6.951781293,37.41621018
Maryland,Baltimore city,53.22812354,28.16939468,74.21100763,25862.11332,23.54301954,30.06410944,36.91556257,22.57785698,23.79381032,10.93924483,58.48742736,9.481525969,20.6794061,2.065192886,2.992077647,31.04395073,43.86852721,76.28953799,3.329464957,0.097596865,14.00219186,69.60364678
Maryland,Calvert,50.62365448,79.24649,74.55667266,39010.76654,5.856732583,6.323233904,39.90918614,15.30315378,24.89925983,7.660781898,81.36281599,9.138379164,3.31153095,0.87882571,4.287706683,40.01208469,50.21306345,68.34317198,3.962552988,0.134842533,7.579070955,17.38929467
Maryland,Caroline,51.51709991,77.20162885,72.95245094,24942.79606,15.88751416,24.72352653,25.56415909,22.46846698,22.0787851,14.62201096,81.53527142,8.349419797,1.216539604,2.159290897,4.104877377,33.23957625,46.86323138,74.96572365,8.533115949,0.155613729,8.844738373,20.34239613
Maryland,Carroll,50.57810372,90.35955484,75.93404362,36935.76655,5.651111416,7.034440171,43.11248776,16.02668952,22.64583323,7.801701464,84.62820883,8.068727455,1.036203149,0.58034089,4.479437902,35.24805607,52.67193808,76.29205705,5.402060988,0.047027663,4.626433912,7.919591625
Maryland,Cecil,50.329541,86.14556199,74.59199686,29538.20905,10.25173009,14.21599157,35.44032954,18.33975971,21.74947627,13.57855532,82.20977246,9.0310102,1.1004541,0.860804237,4.576065124,28.60440663,47.90996469,77.64396234,4.580283444,0.015688505,7.695180463,11.9453776
Maryland,Charles,51.73219687,45.41995823,72.47338859,36809.31542,7.867516399,11.27039357,40.97330152,17.65110766,24.97010095,7.626847742,80.05703615,8.398943399,6.380227686,0.674047161,3.342586774,42.70396651,50.1603886,64.20717952,2.916567815,0.16837726,6.214825144,50.79305419
Maryland,Dorchester,52.22843794,64.79817114,76.29556771,27870.08782,16.50863712,26.07299748,31.23820618,20.80598758,22.33429028,14.37948608,79.42561935,13.01493822,0.522167579,2.046566669,3.150445688,24.82177414,47.19370505,74.20690662,6.394559538,0.174586586,10.49058831,33.1066515
Maryland,Frederick,50.68296785,75.99484491,71.02368533,37448.7509,6.89967312,9.28782051,46.02987285,15.28584763,22.97956855,6.80123999,77.07114839,10.68467724,2.870144962,1.034908213,6.263622692,34.91309923,52.65916238,73.78131357,5.214405505,0.186403616,5.686523762,21.34426427
Maryland,Garrett,50.47462516,96.73818133,79.40495757,25348.36132,12.38736122,18.37040553,31.4542884,17.87294133,22.32728005,13.27954248,78.59832959,12.04371583,0.530855667,0.616908731,5.97599034,23.72026297,46.38915909,75.34285714,8.775936672,0.731006608,6.905423808,2.09394224
Maryland,Harford,51.07846051,77.63984199,75.00020083,35745.9217,8.04369432,11.52688881,42.1931095,14.85113108,25.04364251,9.378030333,83.09542347,9.166047573,1.70334865,0.816331949,3.819446029,31.62994023,51.12103661,74.32960967,4.21117743,0.155829712,6.486190484,19.88946201
Maryland,Howard,50.95375105,56.10493136,67.56194203,48103.80529,5.222695033,6.637109317,60.06696842,11.13604426,19.61251665,4.838258882,81.21739079,7.498769873,3.72167897,1.006665242,5.5239781,30.481021,53.68955823,71.92613123,4.677954392,0.129553623,4.877279319,40.46824984
Maryland,Kent,52.90869849,78.37938563,80.49992471,30080.17382,11.99040807,20.514285,35.98203082,21.14886814,22.62263715,9.710972243,71.02956382,8.71775335,1.591437033,2.226517091,8.604346735,25.22304874,45.0936104,76.94711138,9.720313206,0.498955981,7.201626261,20.5285449
Maryland,Montgomery,51.8126007,46.15483162,62.10156517,48416.1429,6.770682895,8.397563456,56.16554303,15.55290284,18.12392206,4.362804779,65.87875428,9.76321621,15.44599908,1.250340594,5.611611955,34.52966673,53.17636694,71.82106784,6.36845926,0.114056436,6.023382648,50.4713242
Maryland,Prince George's,51.88224673,14.30283944,65.44808785,32639.2488,10.45047434,12.30662869,37.33015873,20.95234752,23.77134818,8.402624505,65.11648604,11.54715193,17.15419291,1.070716811,2.568179334,36.39305725,52.15397125,68.86686876,3.570972966,0.063573681,8.723648098,83.3100687
Maryland,Queen Anne's,50.56790123,86.84624691,76.21399177,38733.39356,7.490802469,11.22148148,40.42759259,15.45833745,25.66623868,9.125814815,79.34888477,10.07956584,1.602802469,0.902333333,6.450100823,34.79086008,52.06790123,72.51723457,7.59358642,0.05717284,5.307290123,11.65183951
Maryland,Somerset,55.15213739,57.03592496,76.57270861,19687.73091,24.99026507,37.29677058,27.01800915,24.78697032,25.03200019,12.46915251,81.82705805,7.05699552,1.345972559,1.797078589,4.609716259,23.69251913,37.73567295,66.03362423,4.701218032,0.07111723,8.284534254,40.83391357
Maryland,St. Mary's,50.13228237,75.60280804,73.39026037,36668.41767,7.817129199,9.766750598,43.72656686,17.27851369,20.75087763,7.361977485,85.17978999,7.246659186,2.482834309,0.950956082,2.07223986,29.29941157,49.2136041,65.67611893,4.016974109,0.13609393,4.763666138,21.42359188
Maryland,Talbot,52.87970581,78.16422657,77.98619011,38316.50819,11.30904521,15.77127702,37.62173338,22.40703193,22.49209503,7.537344903,79.01156115,10.52938173,0.706592767,1.409783328,6.208434086,25.90396571,46.61498981,75.33507236,9.991346332,0,6.633963861,19.32577317
Maryland,Washington,51.23508207,83.96170301,74.66069366,28233.72474,12.97796941,18.92594407,32.02112834,18.38225668,24.78819375,14.79890806,80.61482798,10.07387044,1.204565149,1.157499038,4.707353796,28.24742659,47.28589928,76.80433276,5.080337381,0.186202359,8.634919679,13.02076226
Maryland,Wicomico,52.36405685,64.98302267,73.52098199,26241.46159,16.0900842,19.14080469,33.02588899,21.18991916,23.98120417,12.58234073,83.0935275,9.075088454,0.798459212,2.306210591,2.578409203,21.28711233,47.386887,74.32506078,5.229836335,0.122318199,8.861891443,32.10881876
Maryland,Worcester,51.43927483,79.96797686,80.17042256,32418.98814,11.07310701,13.84063549,36.00597644,21.69790951,24.68199111,8.120386653,80.5636076,6.883844795,1.40688678,2.107181816,6.120891322,23.38392826,44.60296201,75.6581436,6.472833324,0.181086589,9.840317165,18.80714105
Massachusetts,Barnstable,52.39283685,91.06291871,81.11945094,37677.71899,8.663621337,13.47509196,37.39719695,20.35060438,24.40099271,6.889798199,82.15516702,6.550461432,1.557139398,1.305687586,5.9700623,23.67827868,47.95684606,74.09083933,12.17393722,0.153257499,6.963330322,6.893136251
Massachusetts,Berkshire,51.74107419,89.72058505,79.3368294,30468.4742,12.989115,18.27883176,37.31938695,22.21977987,23.10589227,8.305834261,77.10987021,8.650641978,1.373683559,1.658913434,5.312387074,20.32081322,48.41593961,78.68223037,7.816620259,0.196554205,9.047279717,8.29997989
Massachusetts,Bristol,51.57961007,84.19864137,74.43967849,29606.60568,12.59863631,16.87649843,33.5833605,19.45572714,24.59263138,12.96527137,81.56314967,9.391255203,2.530894796,0.958768767,3.015518405,27.33451732,48.73535313,82.00740118,4.813191187,0.084717682,9.17824366,12.24077227
Massachusetts,Dukes,50.47512905,92.11213632,76.30807133,38560.04446,11.6356992,18.95402393,44.16836579,17.46015955,17.25122008,4.273867902,74.63415063,6.322454247,3.857895354,3.024882684,8.066148522,14.48340568,51.90638198,61.26583763,22.73717152,0.17040122,5.184484984,5.458892539
Massachusetts,Essex,51.85030026,73.59512783,71.25688454,36212.44501,11.36227723,14.98168133,40.03740543,18.71421839,23.50655876,10.63540451,74.50614742,8.253267596,5.88016951,2.420557204,5.504415401,28.8909901,50.25626793,81.99540681,6.06950104,0.19446854,7.787459432,24.66654548
Massachusetts,Franklin,51.14275273,91.61845131,79.36579332,30583.87937,11.79671933,14.64373102,40.41372709,18.66689953,19.86745755,12.64545148,77.82163078,8.42331328,1.460478747,1.450563646,6.099523502,23.67082537,52.31361745,72.46652564,9.464306196,0.180613966,6.995637018,6.482061734
Massachusetts,Hampden,51.79447174,65.23654146,73.7396791,26689.74557,17.52428511,23.89445712,32.20646203,22.38194031,24.75462909,13.06116527,81.20134209,8.618563864,2.749666035,1.223837462,3.284122041,22.49702268,45.56152996,79.90285891,5.111085322,0.08155369,10.58554709,32.82505126
Massachusetts,Hampshire,53.21533762,85.82352324,78.80781608,32779.57059,14.88087229,12.48048912,47.49396886,16.27291848,21.05457756,7.790382622,74.55505686,6.785963919,3.389380386,2.137646586,6.849945457,23.49228142,53.65509436,71.42033653,7.861582306,0.078836451,6.386508672,12.23711274
Massachusetts,Middlesex,51.25414815,74.73008825,69.8884916,44151.95283,8.572740143,9.685950019,53.3346496,14.57768733,19.7804798,6.617788134,69.38581044,7.523485974,10.89818118,2.108163145,5.259820797,29.34149292,53.5148408,82.67164858,6.494229993,0.097574859,6.085303731,22.45718873
Massachusetts,Nantucket,47.05380826,76.65232095,70.32019704,45000.67166,11.58477643,15.69818113,26.50763547,18.38091133,25.91544146,8.50914172,68.25576923,9.213745737,1.334852217,6.539219401,4.527614627,11.5342554,58.32701781,70.01667298,17.10020841,0.079291398,3.076591512,20.72497158
Massachusetts,Norfolk,52.0981619,78.12239222,72.37106327,45829.1487,6.549926496,7.183840976,51.84685941,13.71597668,22.5756122,6.017034815,70.03566199,7.140696009,13.44089071,1.267477218,4.57682505,32.74807415,52.09714405,82.55455541,5.885783624,0.144764374,6.837252607,19.620547
Massachusetts,Plymouth,51.49504244,83.07817836,73.91190811,36276.31523,8.289025192,10.69161999,38.1996065,19.45781289,24.93217451,9.44376946,80.90262729,7.173499675,5.226504112,0.968575603,3.886970805,32.54150417,50.23661538,80.96358734,5.646354289,0.081305989,7.980226967,13.37558137
Massachusetts,Suffolk,51.67275552,46.4369361,68.26841502,34565.14691,21.31538447,25.36386403,42.20958305,22.9121979,21.98298519,8.034963228,41.20173758,7.155040934,32.70280812,2.698225174,3.228468923,30.44004844,52.97633566,84.338252,4.285503404,0.132581285,9.04822756,50.1366845
Massachusetts,Worcester,50.69003854,79.04448253,72.71728926,32335.111,11.88847095,15.48372925,40.19781475,17.79780907,23.1079683,11.30070338,81.14457395,8.973117526,1.722827231,1.104830764,4.118027102,28.16380102,49.77641071,81.37121899,5.529544051,0.167465041,7.977930255,18.99471613
Michigan,Alcona,49.66824645,96.31994313,85.99052133,23932.56626,15.18176303,20.18804739,23.03003791,22.53592417,22.3904455,19.00254976,80.9074218,9.145165877,0.377630332,2.247109005,4.740767773,22.36894787,31.16587678,76.94141232,7.360597156,0.022540284,12.09614218,2.293905213
Michigan,Alger,44.93457155,84.82074715,83.84339384,21259.53778,13.87521106,15.5228894,29.15279654,18.97393415,23.02732165,19.07357535,75.17897847,8.877395526,0.963750528,1.233431828,6.632756437,20.77388138,33.41072182,73.46455255,5.880751372,0.055023217,10.91334951,11.63118404
Michigan,Allegan,50.18921099,89.07740457,73.22066343,25160.73582,12.71942625,16.87258523,28.7046678,15.82172957,20.81831491,23.15676418,85.5136808,7.791501901,0.147643947,0.978486667,4.038234799,24.22495192,45.26972536,85.10559214,6.408729406,0.174537607,6.214542216,9.657194892
Michigan,Alpena,50.88757396,96.10071212,79.88853722,22081.74102,17.19069079,24.3871061,29.63859915,19.0088895,26.13962777,14.18388606,82.29263107,9.5358573,0.500261456,1.978082427,4.08816568,17.8131932,42.08407871,79.83437457,7.412694372,0.277762488,9.336438695,2.763206963
Michigan,Antrim,50.19985387,95.1792023,79.8469936,27154.51451,14.52332918,24.45494907,26.31885073,23.13183049,22.24232604,17.37848025,74.34272575,14.74381742,0.649469205,1.160850131,6.962711136,24.4411699,40.95070271,78.16262518,9.955787166,0.232604117,9.531972321,3.428654317
Michigan,Arenac,49.34517635,95.16091805,80.9841805,21197.02736,19.87413122,30.83716286,26.88371369,20.74793828,22.89889782,18.50490145,81.37571317,9.617440353,0.859362033,1.501789419,3.793192427,26.20143932,36.10606846,80.64866442,8.001361515,0.258143154,12.02420902,3.792790456
Michigan,Baraga,39.41311853,73.33035673,83.27963176,17460.98251,15.99245109,24.92133487,28.10623705,19.90043728,24.50043728,17.63933257,84.12220944,8.646006904,0.374890679,0.678665132,3.910448792,18.94556962,27.13463751,73.60043728,6.535558113,0.321334868,8.446006904,24.62319908
Michigan,Barry,49.7303329,94.88789288,76.05288518,25795.09689,10.9394069,15.69196409,31.26903478,14.50343382,21.83638054,20.56685208,85.02509003,8.099046444,0.089649517,0.676380882,4.107371464,27.6109287,45.47821529,83.3549191,6.773423842,0.164786042,7.925698683,3.724261586
Michigan,Bay,50.78351984,90.63056196,78.30887177,24444.68988,15.0778665,21.11298712,29.44104388,20.97076702,25.66512306,15.34254438,86.30842096,8.145030835,0.808929877,0.923723969,2.178895574,21.52613638,43.0307972,83.99501678,4.877737165,0.120898236,9.791066374,7.027854318
Michigan,Benzie,50.06021678,94.30732924,79.77289671,25023.07163,11.60739806,15.72550898,29.59864656,22.38748638,22.26974824,13.2063371,76.52196479,12.94464071,1.717325228,1.136325056,5.271824282,25.31049492,43.46504559,78.06957619,7.201531227,0.078453862,8.608860469,3.832339279
Michigan,Berrien,51.12911002,75.29998393,73.82251792,25240.89451,17.78226143,23.44867162,31.44950471,19.4394491,23.27687462,17.01366374,82.49961045,8.135925819,0.645169543,1.523329798,4.513402758,19.56785524,44.00925658,85.41395044,5.602010735,0.186027063,9.739004918,22.03574583
Michigan,Branch,48.43042145,91.25881344,74.96453576,21262.7939,17.22333776,25.54587013,22.79580378,19.37121219,23.79450876,24.49904819,81.40069327,9.614915572,0.395391937,1.377696426,5.036837048,24.22675376,41.9347458,80.83528577,6.450992999,0.271807075,7.017487302,7.192687503
Michigan,Calhoun,51.14993694,79.10415461,74.68209808,23149.91591,17.65526894,23.97519401,26.80296832,20.41046814,22.74983011,22.16219675,80.17120113,11.26774316,0.883329624,1.086252689,3.328218711,20.50202537,42.05579049,83.80619556,4.222808814,0.099830106,10.35599822,18.01909934
Michigan,Cass,49.64775177,86.88557707,77.53695719,24314.18315,14.7726767,22.37890553,28.20249269,15.50281414,21.89432168,22.57843971,84.76376463,8.676328149,0.124728596,0.935109332,4.172122344,24.86936595,43.41700031,84.40310671,5.965244841,0.137967739,9.744681629,9.946768171
Michigan,Charlevoix,50.62753501,94.34317747,78.54901661,28188.4902,12.39076299,17.16399327,29.54797964,20.09700008,24.41892171,16.15406367,78.757209,12.40477156,0.673785108,0.586599832,5.589538532,20.25978419,45.12512436,81.17675442,7.897478381,0.501358384,7.918232953,3.749276804
Michigan,Cheboygan,50.21019852,92.34212145,81.28454652,23630.55512,18.28663682,28.80182561,24.62756715,22.42166602,26.72003893,12.56968859,79.64121059,11.11085247,0.819096925,1.190751265,5.374277929,25.99818217,39.0385364,80.97200078,6.704632153,0.381140522,13.97982094,4.206084079
Michigan,Chippewa,47.38344434,72.58958543,77.3549001,21200.83656,19.69959766,27.51296452,30.27334783,26.79744461,22.92864755,12.16642925,76.72007612,12.62045127,0.851926057,1.28710072,3.687636265,17.49740655,40.05165149,63.74614109,6.927206742,0.267929863,11.76797336,22.01161071
Michigan,Clare,50.62520352,95.12461739,79.32269619,19180.7958,26.14458483,43.21572126,23.42254966,23.72154673,22.63583198,17.91690329,80.95082384,8.918752849,1.132464995,1.756965158,4.617199609,26.93988277,34.86812113,79.09694888,8.478791924,0.514646695,13.42335396,2.921048518
Michigan,Clinton,50.65080294,90.28630778,75.01722905,29766.11946,11.73803004,12.63539562,38.89625122,16.70845329,23.4629699,12.47356999,83.84662116,8.414662246,1.081771016,0.748715948,4.447284312,23.2987218,47.04115467,75.25835251,6.246286977,0.189091737,6.557624342,7.356313634
Michigan,Crawford,49.44944225,95.45255847,80.46779417,22595.19338,15.1874919,19.65546599,27.30846348,22.91997841,21.86710327,16.67131342,75.88579345,13.76559914,0.933357323,1.517049298,4.457970493,21.80515293,37.40194315,73.16491544,7.092666427,0.495005398,12.05496941,3.01538683
Michigan,Delta,50.50119852,93.69936533,79.17029854,23060.7001,17.28129767,24.92801809,26.86617727,19.2919209,22.64320113,19.65132109,81.54136522,10.5552299,0.601291131,1.301146764,3.339624646,18.83104162,42.2477664,81.90295816,5.97144258,0.279973851,9.247834496,3.495393877
Michigan,Dickinson,50.46132554,95.87664924,79.2980163,24880.14374,13.85059972,14.79128479,32.76426649,17.1636783,23.70561664,15.7866254,85.92434261,7.714935414,0.200880363,1.197535753,2.247643395,16.34718591,42.90711979,82.52077503,3.811613871,0.244406428,6.831850684,2.833988159
Michigan,Eaton,51.22622091,83.84045837,76.41613055,27576.53547,10.833749,15.12790264,33.76079416,17.37322066,25.90206755,14.84918452,84.50605403,9.181938509,0.702510592,1.098588715,3.179908806,22.75778791,47.48986995,77.11841316,4.692258702,0.339132,7.830679983,13.76117998
Michigan,Emmet,50.62390211,91.52145496,78.10285299,31109.14574,10.87419286,15.49054152,35.16359864,22.0984887,24.00309831,8.940362832,77.18850627,10.82389303,0.246668484,2.015727785,5.060872857,19.50337392,48.06166334,80.64449391,9.115506693,0.252326004,8.424038403,4.986207523
Michigan,Genesee,51.79477438,72.49758893,75.39519181,22956.78272,21.01766521,30.21127794,28.94936255,20.99305174,24.73796126,17.30178083,84.3504006,8.985734141,1.549895882,0.817874885,2.970428784,25.34893381,38.89399193,83.86398476,4.59424922,0.163815002,13.97494698,24.82230411
Michigan,Gladwin,49.7353045,96.5476648,80.19685503,21233.56233,20.74967648,34.19112192,25.48424376,19.39305125,22.31294459,18.35591938,83.09221991,8.326638171,0.462789695,1.414054351,3.390094506,30.29178856,34.23395161,81.28300067,6.638300459,0.883671229,11.01443473,2.514011215
Michigan,Gogebic,45.93023256,90.13334808,83.8346815,21008.35257,19.43284252,32.90719793,27.83098458,25.78316481,17.27388777,18.11763777,80.61222194,10.55539055,0.707722447,1.218080131,2.523590748,18.66992543,36.39408493,73.94544363,4.342125885,0.142934783,9.284757331,8.617403943
Michigan,Grand Traverse,50.75800549,92.76340663,77.71363743,28049.89198,10.99931374,14.03837076,34.51706875,19.68277776,25.82688111,11.94917637,81.39489139,9.316956411,0.750259713,2.295384119,4.037470942,20.57851558,48.72145662,83.14615102,7.248110826,0.272432625,6.619318852,5.825455193
Michigan,Gratiot,51.57041274,91.71320616,76.68389704,21472.52279,19.25986198,27.29924956,28.05759754,22.76443022,20.75207158,19.04402928,79.3648999,9.934436252,0.12611582,1.021335048,5.743937446,22.3369211,41.92227966,79.371604,6.809553672,0.108105271,8.696237307,7.182508987
Michigan,Hillsdale,50.2533674,95.38328641,76.94140067,21290.83163,20.41057863,29.5637533,26.20307289,17.61575859,20.2628113,26.48552341,80.47733986,9.373569665,0.202771883,0.99796873,4.571828576,24.15167396,41.82944259,81.51777253,7.706624367,0.227896401,8.979269349,3.412447486
Michigan,Houghton,45.78286961,92.57596017,76.33115112,20080.67537,22.41589744,18.5205401,38.68232133,22.47003273,20.48001637,9.713687943,72.15472722,11.34646481,0.846282051,1.539683579,3.969121658,15.19573104,42.1167485,73.37852155,5.072722313,0.268788871,7.27837425,5.388136934
Michigan,Huron,50.32208114,95.71469186,79.36512852,23381.86228,14.09660576,22.47217405,27.47998452,16.46448746,22.0622267,20.66367916,81.18497368,9.260455249,0.474481264,1.112087334,4.312994735,20.85489316,42.95137814,79.56872716,8.817788789,0.385051099,7.892880149,3.464276866
Michigan,Ingham,51.54832168,71.51607825,74.25741103,26531.05501,22.61049338,24.0109521,39.25797301,18.80129705,23.86279422,12.56500834,78.38961545,8.994146204,3.097042273,2.055827239,3.521108581,20.26672102,47.82506955,75.92972696,5.067592775,0.112219428,8.844598053,23.9611276
Michigan,Ionia,49.63037358,90.9812289,74.51471097,21848.90093,15.24328334,19.95977905,26.0708843,17.80645076,22.97788992,20.0381382,80.55289527,11.86321517,0.524946902,1.055555921,3.670951809,27.34824078,44.09997201,78.48365247,7.273470866,0.219108616,10.62895434,6.344355171
Michigan,Iosco,50.08857919,94.57321759,82.39045707,23486.01157,17.60923192,28.5631668,21.96792646,20.43720326,26.1588717,19.17683556,82.7466399,9.180508641,0.016148971,1.796763907,3.731471202,21.79311051,34.56556828,79.99964568,9.01598756,0.608767371,12.27839849,4.232463289
Michigan,Iron,50.5779091,95.45197706,82.80177283,21725.31085,15.59708004,24.5614061,25.45972017,19.91048058,24.59822717,15.84563309,81.3843139,10.50238116,0.311375684,1.163344051,3.786981837,21.20792561,37.57712697,75.34165291,7.268271487,0.29688016,9.139384722,3.113835057
Michigan,Isabella,51.50490314,86.36535963,80.51337928,20518.37095,32.67340701,27.64286604,29.57616918,26.54514285,24.01089304,11.65706463,77.5039027,8.008570943,1.292105449,1.790315414,4.044503248,18.28419958,47.27815591,76.99068333,4.356816992,0.340051508,11.21093549,10.53122727
Michigan,Jackson,50.44273545,86.64311836,76.04894992,23929.83763,17.1492772,24.65644764,28.00460328,19.8094116,24.52515281,19.1242447,81.41275815,10.84127821,0.574031577,1.374119542,3.221913626,22.99026241,42.16044552,83.56219964,5.466280311,0.170789162,10.65554147,11.40466926
Michigan,Kalamazoo,51.09755718,78.70017059,75.31392161,26416.09508,19.40195325,21.8736228,37.865973,19.65660988,23.10812029,12.95274623,82.21073799,7.773908675,1.461872936,1.638811382,3.925364165,20.22398423,47.83175983,82.58302486,5.784960974,0.131408519,9.371764972,17.68320675
Michigan,Kalkaska,49.10040627,94.94055136,77.44051074,21319.69373,17.09367382,20.14580383,20.62720836,21.10168311,24.9147011,17.89891468,80.47041788,12.84429483,0.714480557,0.998874057,3.654329658,28.48047011,39.55310505,79.96609402,8.628827626,0.060522345,10.43663958,3.844457342
Michigan,Kent,50.87971217,75.07094958,70.41937712,27032.28315,15.27234328,19.93644019,34.64481456,16.82785396,24.1980019,17.20227084,81.22565027,9.364191362,2.088733516,1.480200935,4.01056281,21.28133459,49.07049583,87.31360269,4.874918164,0.123931962,7.824502321,22.16815641
Michigan,Keweenaw,48.0989464,97.9,82.45533669,24353,15.4,26.3,35.9,29.8,15.6,9.1,72.4,16.1,0,1.4,7.7,22.4,37.92945488,63.3,6.8,2.1,7.1,2
Michigan,Lake,48.96726764,85.5142132,82.18099072,16678.96184,28.91482584,49.64147558,21.39438124,25.15387712,22.57671976,20.70681778,81.04106424,10.79510765,0.174032907,1.901741642,3.934010152,24.53889375,28.85524243,76.96093996,7.346858043,0.474496762,13.20426221,10.86671626
Michigan,Lapeer,50.26193047,93.1331859,76.00004595,24799.04246,10.59507502,15.05624842,29.02238242,17.06137789,22.72654918,19.68125474,85.57989798,8.833980884,0.677138524,0.462548538,3.445968798,33.49150679,43.28975484,85.01355031,5.708039427,0.232385176,10.56425453,5.627128185
Michigan,Leelanau,50.77622635,90.54196675,81.42568437,34321.59779,10.4466287,16.98784218,38.55022965,18.50795976,22.38605089,9.607528018,73.76273654,10.80408782,0.561739849,1.552572111,9.924311042,21.96225886,44.22193643,77.86466103,9.759553555,0.893482455,7.069943046,8.113843469
Michigan,Lenawee,49.21134052,87.29112859,76.90238822,23252.19109,14.37916018,20.20688257,27.26503205,20.07012497,24.30672079,19.08536834,82.99404865,9.872823603,0.277182463,0.818357566,2.930300702,26.66481972,43.57343633,82.16084407,5.377892257,0.127015632,8.805848213,10.58692342
Michigan,Livingston,50.02031518,94.81854966,75.28861104,33618.65852,5.990788825,7.374071867,38.46055333,14.50117178,25.77113727,12.0441365,86.31273843,7.043392148,0.29923344,0.815192507,4.582902742,31.75901534,49.87675455,83.82499309,5.568827299,0.159164315,5.848148068,3.768159878
Michigan,Luce,41.51613401,79.1942566,82.53821214,18426.90181,19.93515516,36.06660491,24.29925892,25.40203798,24.13376563,15.93200556,77.63330245,11.86725336,0,1.666790181,3.598888374,14.36567855,32.46873553,71.33172765,4.199258916,0.266697545,11.23154238,17.83876795
Michigan,Mackinac,49.39333575,74.77283593,81.51937704,23888.58747,15.94938428,25.36781963,24.09831583,27.53665339,23.45293372,12.09264759,70.63424484,9.772491851,1.475226367,6.176349149,5.376675118,19.97250996,40.47446577,68.95199203,9.026475915,0.12866715,12.46111916,19.45396595
Michigan,Macomb,51.36792022,81.39941363,74.09353345,27526.95189,12.60769534,18.41149697,33.27164017,18.05070444,25.34992593,15.8065927,86.93093477,8.059742658,0.813643395,0.839050085,2.457405843,27.2720138,46.93686504,86.52004805,3.800094198,0.144100508,9.09806303,16.36441781
Michigan,Manistee,48.1822628,89.68833143,81.39468536,22646.70814,16.90137349,29.01953456,26.8113792,23.66423215,23.87245272,14.9903285,79.85725872,10.20817167,0.670402674,1.415507825,4.805803717,20.47588034,36.72155201,75.29860613,8.093495272,0.485906423,11.59351157,7.996698728
Michigan,Marquette,49.46879347,92.52989997,81.1591844,23784.66894,18.6693809,19.48028025,31.29508893,23.87216715,22.25694564,10.21502175,80.34196532,8.88398834,0.569441567,1.37879169,3.339097689,18.06550857,43.68322926,80.51462372,4.71427895,0.124160279,8.069645764,5.068074339
Michigan,Mason,50.2420675,91.93417157,78.44728501,24243.68514,17.20009056,31.12534569,30.1202466,19.03673157,22.23918707,19.08413848,81.98706419,8.393765456,0.730444777,1.246100798,5.102584375,18.24421999,42.43321375,79.30339243,6.800017415,0.701191181,10.69842569,6.50918115
Michigan,Mecosta,49.96009577,92.17664756,78.79755254,21190.14728,23.31792063,30.05726862,28.67480713,21.675315,19.74859126,20.57133425,80.10329633,9.991494353,0.778715326,1.843290043,3.853012165,24.21111272,41.15939926,79.31684926,6.541190839,0.380074488,11.73122446,5.631069675
Michigan,Menominee,49.52144032,93.65920648,79.92579163,23232.6597,16.20684319,29.64088207,25.4827592,18.612198,21.04054897,23.08237973,80.44097061,11.5212042,0.128911751,1.229084623,4.511198718,21.21290214,43.62271788,80.34437323,7.269334233,0.384327697,8.631762027,4.016873972
Michigan,Midland,50.83349278,91.90188821,75.40538601,30171.5464,13.38389338,17.6215034,39.11574548,16.37329714,23.18536784,12.49504927,85.53314599,7.370300392,0.685584282,1.555551038,3.323389218,20.38949703,44.73117765,84.47369296,5.732296948,0.158143595,8.534303549,6.526937243
Michigan,Missaukee,48.9057913,94.87925007,75.80064051,20530.15219,16.7900387,24.7016213,23.2909194,16.25356285,22.41077529,22.75170803,78.17585402,12.64906592,0.250707232,1.285401655,4.804837203,22.45771951,40.67253803,80.07759541,9.44733787,0.480024019,11.17347878,3.93765012
